"aca.fav","state","race","income","sex","sex.race","age","education","month","year","polling.org"
0,"IL","White","$20,000-$40,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"WI","White","$40,000-$75,000","Male","Male.White","65+","some college","June","2012","Kaiser"
1,"IL","White","$40,000-$75,000","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"IN","White","less than $20,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
1,"WI","White","$40,000-$75,000","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
0,"MI","White","$40,000-$75,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"IL","White","$75,000+","Female","Female.White","30-44","some college","June","2012","Kaiser"
1,"MI","White","$40,000-$75,000","Male","Male.White","65+","college graduate","June","2012","Kaiser"
0,"OH","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"OH","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"IL","White","$20,000-$40,000","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"MI","Black","$40,000-$75,000","Female","Female.Black","30-44","college graduate","June","2012","Kaiser"
0,"OH","White","less than $20,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"IL","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"MI","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"IN","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"OH","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
1,"NC","White","$20,000-$40,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"VA","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"MD","White","$75,000+","Male","Male.White","18-29","college graduate","June","2012","Kaiser"
1,"NC","White","$75,000+","Male","Male.White","65+","college graduate","June","2012","Kaiser"
1,"NC","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
0,"NC","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
1,"VA","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"MD","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"NC","Black","less than $20,000","Female","Female.Black","45-64","high school graduate","June","2012","Kaiser"
0,"NC","Other","less than $20,000","Female","Female.Other","30-44","high school graduate","June","2012","Kaiser"
0,"MD","White","$75,000+","Male","Male.White","30-44","high school graduate","June","2012","Kaiser"
1,"VA","White","$20,000-$40,000","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
0,"VA","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"FL","Black","$75,000+","Male","Male.Black","45-64","some college","June","2012","Kaiser"
0,"SC","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"FL","White","less than $20,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"SC","White","$75,000+","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
1,"NC","Black","$40,000-$75,000","Female","Female.Black","45-64","college graduate","June","2012","Kaiser"
0,"FL","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"FL","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
0,"FL","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
1,"NC","White","$40,000-$75,000","Male","Male.White","30-44","some college","June","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"NY","Hispanic","$20,000-$40,000","Male","Male.Hispanic","65+","college graduate","June","2012","Kaiser"
1,"AR","White","$75,000+","Female","Female.White","65+","college graduate","June","2012","Kaiser"
0,"TX","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"LA","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"LA","White","$75,000+","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"AR","White","$75,000+","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"TX","White","$20,000-$40,000","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"AR","White","$20,000-$40,000","Female","Female.White","65+","less than a high school education","June","2012","Kaiser"
0,"AR","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"TX","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"OK","White","$75,000+","Male","Male.White","65+","college graduate","June","2012","Kaiser"
1,"LA","White","$75,000+","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"OK","White","less than $20,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","65+","some college","June","2012","Kaiser"
1,"NE","White","$20,000-$40,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"MN","White","$40,000-$75,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
0,"NE","White","less than $20,000","Female","Female.White","65+","some college","June","2012","Kaiser"
0,"MO","White","$75,000+","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"NE","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"MN","White","$40,000-$75,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
0,"IA","White","$75,000+","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
1,"MO","White","$20,000-$40,000","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"MO","White","less than $20,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"MN","White","$75,000+","Male","Male.White","18-29","postgraduate","June","2012","Kaiser"
0,"MS","Black","$75,000+","Male","Male.Black","45-64","some college","June","2012","Kaiser"
0,"KY","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"AL","White","less than $20,000","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"TN","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"TN","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"KY","Other","$75,000+","Male","Male.Other","45-64","postgraduate","June","2012","Kaiser"
0,"MS","White","$40,000-$75,000","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"UT","White","$40,000-$75,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"NV","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"NV","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"AZ","White","$40,000-$75,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"AZ","White","$75,000+","Male","Male.White","65+","college graduate","June","2012","Kaiser"
0,"UT","White","$40,000-$75,000","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"AZ","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
1,"CO","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
1,"NM","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"AZ","White","$20,000-$40,000","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
0,"NV","Hispanic","$40,000-$75,000","Male","Male.Hispanic","65+","some college","June","2012","Kaiser"
0,"ID","White","$40,000-$75,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"ID","White","$75,000+","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"AZ","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"ID","White","less than $20,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"CO","White","$40,000-$75,000","Female","Female.White","18-29","some college","June","2012","Kaiser"
0,"ID","White","$75,000+","Male","Male.White","18-29","college graduate","June","2012","Kaiser"
0,"NV","White","$40,000-$75,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"AZ","White","$20,000-$40,000","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"CA","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"OR","White","$75,000+","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"OR","White","$40,000-$75,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
0,"CA","White","$40,000-$75,000","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
1,"CA","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"CA","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"CA","White","$75,000+","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"CA","Hispanic","$75,000+","Female","Female.Hispanic","45-64","some college","June","2012","Kaiser"
0,"CA","White","$20,000-$40,000","Female","Female.White","18-29","high school graduate","June","2012","Kaiser"
1,"FL","Hispanic","$40,000-$75,000","Male","Male.Hispanic","45-64","some college","June","2012","Kaiser"
1,"WA","White","$75,000+","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"WA","White","$40,000-$75,000","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"CA","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"WA","White","$75,000+","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
0,"CA","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"WA","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"WA","White","less than $20,000","Female","Female.White","30-44","some college","June","2012","Kaiser"
1,"OR","White","$40,000-$75,000","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"CA","White","$40,000-$75,000","Male","Male.White","30-44","some college","June","2012","Kaiser"
0,"CA","White","$20,000-$40,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"NC","Other","$40,000-$75,000","Female","Female.Other","45-64","some college","June","2012","Kaiser"
1,"FL","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"NC","Black","$40,000-$75,000","Female","Female.Black","65+","postgraduate","June","2012","Kaiser"
1,"CA","Hispanic","less than $20,000","Male","Male.Hispanic","18-29","high school graduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"GA","Black","$40,000-$75,000","Female","Female.Black","65+","high school graduate","June","2012","Kaiser"
0,"FL","White","$75,000+","Female","Female.White","65+","some college","June","2012","Kaiser"
0,"FL","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"MD","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"AZ","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
1,"MD","Black","$75,000+","Male","Male.Black","18-29","high school graduate","June","2012","Kaiser"
1,"NC","Black","$40,000-$75,000","Female","Female.Black","45-64","some college","June","2012","Kaiser"
0,"FL","White","less than $20,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"GA","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"MD","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
0,"MD","White","$75,000+","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
1,"WI","White","$75,000+","Female","Female.White","30-44","high school graduate","June","2012","Kaiser"
0,"IN","White","$75,000+","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
1,"IL","Black","$20,000-$40,000","Female","Female.Black","45-64","some college","June","2012","Kaiser"
1,"MI","White","$40,000-$75,000","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
1,"OH","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"NY","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"PA","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"NY","Hispanic","$75,000+","Female","Female.Hispanic","45-64","some college","June","2012","Kaiser"
1,"MI","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"MI","White","$40,000-$75,000","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"IL","White","$40,000-$75,000","Male","Male.White","18-29","college graduate","June","2012","Kaiser"
0,"WI","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
0,"IL","Hispanic","$20,000-$40,000","Male","Male.Hispanic","65+","high school graduate","June","2012","Kaiser"
0,"MI","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"CT","White","$20,000-$40,000","Male","Male.White","30-44","high school graduate","June","2012","Kaiser"
0,"AL","White","$20,000-$40,000","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"KY","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
1,"TN","White","$75,000+","Female","Female.White","30-44","college graduate","June","2012","Kaiser"
0,"AL","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"MS","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"ME","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"CT","White","$40,000-$75,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"NJ","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
0,"PA","White","$40,000-$75,000","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
1,"PA","White","$75,000+","Female","Female.White","30-44","postgraduate","June","2012","Kaiser"
0,"NY","Black","less than $20,000","Male","Male.Black","65+","high school graduate","June","2012","Kaiser"
0,"PA","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"PA","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
1,"NY","White","$40,000-$75,000","Male","Male.White","30-44","high school graduate","June","2012","Kaiser"
0,"PA","White","$40,000-$75,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"NY","White","$40,000-$75,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
1,"NY","White","$75,000+","Male","Male.White","65+","college graduate","June","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"OH","White","$40,000-$75,000","Male","Male.White","18-29","postgraduate","June","2012","Kaiser"
0,"IL","White","$40,000-$75,000","Female","Female.White","65+","less than a high school education","June","2012","Kaiser"
0,"IN","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"PA","White","$75,000+","Female","Female.White","30-44","college graduate","June","2012","Kaiser"
1,"IN","White","less than $20,000","Female","Female.White","45-64","less than a high school education","June","2012","Kaiser"
0,"OH","White","$20,000-$40,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"IN","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"IN","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"WI","White","less than $20,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"OH","White","$40,000-$75,000","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"WI","Black","$40,000-$75,000","Female","Female.Black","45-64","high school graduate","June","2012","Kaiser"
0,"GA","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"FL","Hispanic","$20,000-$40,000","Male","Male.Hispanic","65+","some college","June","2012","Kaiser"
0,"GA","White","$75,000+","Female","Female.White","18-29","some college","June","2012","Kaiser"
0,"GA","White","$75,000+","Male","Male.White","18-29","postgraduate","June","2012","Kaiser"
1,"FL","White","$20,000-$40,000","Male","Male.White","30-44","high school graduate","June","2012","Kaiser"
0,"CT","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"MO","White","$40,000-$75,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"NH","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
1,"MA","White","$75,000+","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"KS","White","$40,000-$75,000","Male","Male.White","65+","some college","June","2012","Kaiser"
0,"MN","White","less than $20,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
1,"NE","White","$75,000+","Female","Female.White","30-44","postgraduate","June","2012","Kaiser"
0,"KS","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
1,"MO","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"IA","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"KS","White","$40,000-$75,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"IA","Black","$40,000-$75,000","Male","Male.Black","45-64","some college","June","2012","Kaiser"
0,"TX","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Male","Male.White","45-64","some college","June","2012","Kaiser"
0,"NE","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"TX","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
1,"TX","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"TX","White","$75,000+","Male","Male.White","65+","postgraduate","June","2012","Kaiser"
0,"AR","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
0,"TX","White","$40,000-$75,000","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
1,"TX","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"LA","White","less than $20,000","Male","Male.White","18-29","some college","June","2012","Kaiser"
1,"TX","White","$40,000-$75,000","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"TX","White","less than $20,000","Female","Female.White","45-64","less than a high school education","June","2012","Kaiser"
0,"AR","White","$20,000-$40,000","Male","Male.White","65+","college graduate","June","2012","Kaiser"
1,"AZ","White","$75,000+","Female","Female.White","45-64","some college","June","2012","Kaiser"
1,"CA","White","$20,000-$40,000","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
1,"AZ","Hispanic","less than $20,000","Female","Female.Hispanic","45-64","less than a high school education","June","2012","Kaiser"
0,"CA","White","$75,000+","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"WA","White","less than $20,000","Female","Female.White","65+","college graduate","June","2012","Kaiser"
0,"OR","White","less than $20,000","Female","Female.White","30-44","less than a high school education","June","2012","Kaiser"
1,"CA","Black","$75,000+","Male","Male.Black","45-64","college graduate","June","2012","Kaiser"
1,"IL","Hispanic","less than $20,000","Female","Female.Hispanic","30-44","high school graduate","June","2012","Kaiser"
1,"OR","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"WA","White","$20,000-$40,000","Female","Female.White","30-44","some college","June","2012","Kaiser"
1,"CA","White","$20,000-$40,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Female","Female.White","65+","some college","June","2012","Kaiser"
0,"CA","Hispanic","$40,000-$75,000","Male","Male.Hispanic","30-44","high school graduate","June","2012","Kaiser"
1,"CA","White","$75,000+","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
1,"CA","Black","$40,000-$75,000","Female","Female.Black","45-64","college graduate","June","2012","Kaiser"
0,"OR","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"CA","White","less than $20,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"OR","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
1,"WA","White","$75,000+","Female","Female.White","30-44","postgraduate","June","2012","Kaiser"
1,"WA","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"CA","White","less than $20,000","Female","Female.White","65+","less than a high school education","June","2012","Kaiser"
1,"AZ","White","$75,000+","Female","Female.White","65+","postgraduate","June","2012","Kaiser"
1,"FL","White","$40,000-$75,000","Male","Male.White","65+","college graduate","June","2012","Kaiser"
1,"NC","White","$20,000-$40,000","Female","Female.White","65+","some college","June","2012","Kaiser"
1,"NY","Black","$20,000-$40,000","Female","Female.Black","65+","some college","June","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","June","2012","Kaiser"
0,"PA","White","less than $20,000","Female","Female.White","65+","high school graduate","June","2012","Kaiser"
0,"NJ","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
0,"VA","White","$75,000+","Female","Female.White","65+","college graduate","June","2012","Kaiser"
1,"NY","White","$75,000+","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
1,"PA","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"CO","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"LA","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","45-64","postgraduate","June","2012","Kaiser"
1,"AR","White","less than $20,000","Male","Male.White","45-64","high school graduate","June","2012","Kaiser"
0,"CO","White","less than $20,000","Female","Female.White","65+","some college","June","2012","Kaiser"
0,"AZ","White","$75,000+","Female","Female.White","65+","some college","June","2012","Kaiser"
0,"UT","White","less than $20,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
1,"WA","White","$75,000+","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Male","Male.Hispanic","45-64","high school graduate","June","2012","Kaiser"
0,"WA","White","less than $20,000","Male","Male.White","30-44","college graduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","postgraduate","June","2012","Kaiser"
0,"NC","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"FL","White","$20,000-$40,000","Male","Male.White","65+","some college","June","2012","Kaiser"
1,"NC","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"ID","Hispanic","$20,000-$40,000","Male","Male.Hispanic","45-64","postgraduate","June","2012","Kaiser"
0,"LA","White","less than $20,000","Female","Female.White","45-64","high school graduate","June","2012","Kaiser"
0,"NV","Hispanic","$75,000+","Female","Female.Hispanic","45-64","college graduate","June","2012","Kaiser"
1,"TX","Black","less than $20,000","Female","Female.Black","18-29","high school graduate","June","2012","Kaiser"
0,"AR","White","$40,000-$75,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","30-44","postgraduate","June","2012","Kaiser"
1,"TX","Black","less than $20,000","Male","Male.Black","30-44","some college","June","2012","Kaiser"
0,"CA","White","$40,000-$75,000","Male","Male.White","65+","college graduate","June","2012","Kaiser"
1,"CA","Hispanic","$75,000+","Female","Female.Hispanic","45-64","college graduate","June","2012","Kaiser"
0,"NV","White","$75,000+","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"WA","White","less than $20,000","Female","Female.White","45-64","college graduate","June","2012","Kaiser"
0,"CO","White","$40,000-$75,000","Male","Male.White","65+","some college","June","2012","Kaiser"
1,"WA","White","less than $20,000","Male","Male.White","45-64","college graduate","June","2012","Kaiser"
0,"CA","White","$20,000-$40,000","Male","Male.White","65+","college graduate","June","2012","Kaiser"
0,"WA","White","$40,000-$75,000","Male","Male.White","45-64","some college","June","2012","Kaiser"
