"aca.fav","state","race","income","sex","sex.race","age","education","month","year","polling.org"
0,"MD","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","August","2012","Kaiser"
0,"LA","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"IN","Black","$75,000+","Male","Male.Black","45-64","some college","August","2012","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","Female.Hispanic","18-29","some college","August","2012","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Male","Male.Hispanic","65+","high school graduate","August","2012","Kaiser"
0,"CA","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"CA","White","$75,000+","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
0,"CA","White","$20,000-$40,000","Male","Male.White","65+","some college","August","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Female","Female.White","30-44","less than a high school education","August","2012","Kaiser"
0,"GA","White","$40,000-$75,000","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
1,"IL","Black","$75,000+","Male","Male.Black","45-64","some college","August","2012","Kaiser"
1,"WI","White","less than $20,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"KY","White","$40,000-$75,000","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
1,"TN","White","$20,000-$40,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"AL","White","$20,000-$40,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"OH","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"OH","Black","$75,000+","Female","Female.Black","30-44","postgraduate","August","2012","Kaiser"
1,"NY","White","$40,000-$75,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
0,"PA","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"PA","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"NY","Hispanic","$75,000+","Female","Female.Hispanic","45-64","postgraduate","August","2012","Kaiser"
1,"NY","Hispanic","$75,000+","Male","Male.Hispanic","45-64","high school graduate","August","2012","Kaiser"
0,"NY","White","$75,000+","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
1,"FL","Black","less than $20,000","Female","Female.Black","18-29","high school graduate","August","2012","Kaiser"
0,"SC","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"GA","Black","$20,000-$40,000","Male","Male.Black","45-64","high school graduate","August","2012","Kaiser"
1,"DE","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"SC","White","$75,000+","Male","Male.White","65+","some college","August","2012","Kaiser"
0,"VA","White","$75,000+","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"TX","White","$20,000-$40,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
0,"CA","White","$20,000-$40,000","Female","Female.White","65+","less than a high school education","August","2012","Kaiser"
0,"CA","White","less than $20,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Male","Male.Hispanic","30-44","some college","August","2012","Kaiser"
0,"NV","White","$75,000+","Male","Male.White","65+","college graduate","August","2012","Kaiser"
1,"NV","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"NH","White","$40,000-$75,000","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
1,"ME","White","$40,000-$75,000","Male","Male.White","65+","college graduate","August","2012","Kaiser"
0,"KY","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
1,"MN","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","August","2012","Kaiser"
0,"OH","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"IL","Black","$40,000-$75,000","Female","Female.Black","45-64","some college","August","2012","Kaiser"
1,"CT","White","$40,000-$75,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
0,"OH","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"KS","White","$75,000+","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
0,"OH","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"MD","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"MN","Hispanic","$75,000+","Male","Male.Hispanic","45-64","college graduate","August","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"NC","White","$75,000+","Female","Female.White","30-44","postgraduate","August","2012","Kaiser"
0,"WA","Other","$40,000-$75,000","Female","Female.Other","30-44","college graduate","August","2012","Kaiser"
0,"PA","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"CT","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"IL","Black","$75,000+","Female","Female.Black","45-64","postgraduate","August","2012","Kaiser"
1,"MD","White","$75,000+","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"MD","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
1,"NJ","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
1,"PA","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"NJ","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"PA","Black","$75,000+","Male","Male.Black","45-64","some college","August","2012","Kaiser"
1,"CT","White","$75,000+","Female","Female.White","30-44","postgraduate","August","2012","Kaiser"
1,"MA","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
1,"PA","Black","$20,000-$40,000","Female","Female.Black","65+","college graduate","August","2012","Kaiser"
1,"PA","Black","$40,000-$75,000","Male","Male.Black","30-44","college graduate","August","2012","Kaiser"
0,"MA","White","$40,000-$75,000","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"IL","White","$75,000+","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
1,"OH","White","$20,000-$40,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
0,"IN","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"WI","White","$20,000-$40,000","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"PA","White","$75,000+","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
0,"MI","White","$40,000-$75,000","Female","Female.White","45-64","less than a high school education","August","2012","Kaiser"
0,"MA","White","$20,000-$40,000","Female","Female.White","18-29","college graduate","August","2012","Kaiser"
1,"IL","White","$20,000-$40,000","Male","Male.White","30-44","postgraduate","August","2012","Kaiser"
1,"MO","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"IA","White","$40,000-$75,000","Male","Male.White","18-29","college graduate","August","2012","Kaiser"
0,"MO","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"OR","White","$20,000-$40,000","Male","Male.White","18-29","college graduate","August","2012","Kaiser"
1,"PA","White","$75,000+","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"NY","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"NJ","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
0,"PA","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"WI","White","$20,000-$40,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"WI","White","$20,000-$40,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
1,"MN","White","less than $20,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"MN","White","$20,000-$40,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
0,"IL","White","less than $20,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
0,"WI","White","$20,000-$40,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"IL","White","$75,000+","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"IN","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"OH","White","$20,000-$40,000","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
1,"IA","Black","$20,000-$40,000","Female","Female.Black","30-44","college graduate","August","2012","Kaiser"
1,"IA","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"OH","White","less than $20,000","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
1,"KY","Other","$75,000+","Female","Female.Other","65+","postgraduate","August","2012","Kaiser"
1,"FL","Hispanic","less than $20,000","Male","Male.Hispanic","45-64","some college","August","2012","Kaiser"
1,"TN","White","$75,000+","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
1,"SC","White","less than $20,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"AR","Black","$40,000-$75,000","Male","Male.Black","45-64","some college","August","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"TX","White","$20,000-$40,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"AR","White","$20,000-$40,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"NC","Black","$20,000-$40,000","Female","Female.Black","45-64","high school graduate","August","2012","Kaiser"
1,"VA","White","$20,000-$40,000","Female","Female.White","65+","less than a high school education","August","2012","Kaiser"
1,"TX","Hispanic","$40,000-$75,000","Male","Male.Hispanic","30-44","postgraduate","August","2012","Kaiser"
1,"NC","White","$40,000-$75,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
1,"OK","White","less than $20,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"TX","Hispanic","$75,000+","Male","Male.Hispanic","30-44","some college","August","2012","Kaiser"
0,"TX","Black","$75,000+","Male","Male.Black","45-64","high school graduate","August","2012","Kaiser"
0,"LA","White","$40,000-$75,000","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
0,"WV","White","$75,000+","Female","Female.White","45-64","less than a high school education","August","2012","Kaiser"
0,"AZ","Other","$40,000-$75,000","Male","Male.Other","30-44","high school graduate","August","2012","Kaiser"
0,"WV","White","$40,000-$75,000","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
1,"NC","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"AZ","White","$20,000-$40,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"CA","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"CA","White","$75,000+","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
0,"CA","White","$75,000+","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
1,"WA","White","$40,000-$75,000","Male","Male.White","65+","some college","August","2012","Kaiser"
1,"CA","White","$20,000-$40,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
1,"CA","Hispanic","$40,000-$75,000","Male","Male.Hispanic","18-29","high school graduate","August","2012","Kaiser"
0,"CA","Hispanic","$20,000-$40,000","Male","Male.Hispanic","18-29","some college","August","2012","Kaiser"
1,"MD","Black","$75,000+","Female","Female.Black","45-64","postgraduate","August","2012","Kaiser"
1,"CT","White","$75,000+","Female","Female.White","30-44","postgraduate","August","2012","Kaiser"
0,"NH","White","$40,000-$75,000","Female","Female.White","30-44","high school graduate","August","2012","Kaiser"
0,"CT","White","$75,000+","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
0,"WI","Black","$75,000+","Male","Male.Black","45-64","postgraduate","August","2012","Kaiser"
1,"CO","White","less than $20,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"NC","White","less than $20,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"OH","White","less than $20,000","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
1,"IL","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
1,"IL","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
1,"WI","White","$20,000-$40,000","Male","Male.White","65+","some college","August","2012","Kaiser"
0,"IN","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"FL","White","$75,000+","Female","Female.White","65+","college graduate","August","2012","Kaiser"
0,"NC","White","less than $20,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
0,"NC","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"VA","White","less than $20,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"NC","White","less than $20,000","Male","Male.White","65+","high school graduate","August","2012","Kaiser"
0,"NC","White","less than $20,000","Male","Male.White","65+","less than a high school education","August","2012","Kaiser"
0,"WV","White","$40,000-$75,000","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
0,"MD","White","$75,000+","Male","Male.White","65+","some college","August","2012","Kaiser"
1,"NJ","Black","less than $20,000","Female","Female.Black","65+","high school graduate","August","2012","Kaiser"
1,"IL","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"NY","Hispanic","less than $20,000","Female","Female.Hispanic","65+","less than a high school education","August","2012","Kaiser"
0,"MI","White","$40,000-$75,000","Male","Male.White","65+","college graduate","August","2012","Kaiser"
0,"MS","White","$40,000-$75,000","Male","Male.White","30-44","some college","August","2012","Kaiser"
1,"MA","White","$40,000-$75,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"KY","White","$40,000-$75,000","Male","Male.White","65+","college graduate","August","2012","Kaiser"
1,"TN","White","$20,000-$40,000","Male","Male.White","65+","college graduate","August","2012","Kaiser"
1,"MS","White","less than $20,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"MS","White","$20,000-$40,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"TN","White","less than $20,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
0,"MI","White","$40,000-$75,000","Male","Male.White","65+","some college","August","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"MN","White","$20,000-$40,000","Female","Female.White","65+","some college","August","2012","Kaiser"
1,"MN","White","$75,000+","Male","Male.White","45-64","some college","August","2012","Kaiser"
1,"TX","Black","less than $20,000","Female","Female.Black","65+","high school graduate","August","2012","Kaiser"
0,"ND","White","$75,000+","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
0,"OK","Other","$40,000-$75,000","Male","Male.Other","30-44","college graduate","August","2012","Kaiser"
1,"LA","Black","$20,000-$40,000","Female","Female.Black","45-64","some college","August","2012","Kaiser"
1,"TX","Hispanic","$40,000-$75,000","Female","Female.Hispanic","65+","college graduate","August","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"TX","White","$20,000-$40,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"MT","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"CA","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
1,"NM","Hispanic","$20,000-$40,000","Female","Female.Hispanic","45-64","postgraduate","August","2012","Kaiser"
0,"NM","White","$75,000+","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"AZ","White","less than $20,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"CA","Black","$75,000+","Female","Female.Black","45-64","postgraduate","August","2012","Kaiser"
0,"OR","Other","less than $20,000","Female","Female.Other","45-64","less than a high school education","August","2012","Kaiser"
0,"CA","White","less than $20,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
0,"OR","White","$75,000+","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"CA","White","$40,000-$75,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
0,"NY","Hispanic","less than $20,000","Male","Male.Hispanic","30-44","some college","August","2012","Kaiser"
1,"NY","Black","$75,000+","Female","Female.Black","30-44","postgraduate","August","2012","Kaiser"
1,"NY","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"PA","White","$75,000+","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
1,"PA","White","$20,000-$40,000","Male","Male.White","65+","high school graduate","August","2012","Kaiser"
1,"NY","White","$40,000-$75,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
0,"NY","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"IL","Black","$75,000+","Female","Female.Black","45-64","postgraduate","August","2012","Kaiser"
0,"IL","White","$40,000-$75,000","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
1,"ND","White","$40,000-$75,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
0,"WI","White","$20,000-$40,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"WI","White","$75,000+","Male","Male.White","65+","some college","August","2012","Kaiser"
1,"IN","White","$75,000+","Male","Male.White","30-44","some college","August","2012","Kaiser"
0,"IA","White","$40,000-$75,000","Female","Female.White","30-44","postgraduate","August","2012","Kaiser"
1,"GA","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
0,"VA","White","$20,000-$40,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
0,"WV","White","$75,000+","Male","Male.White","65+","high school graduate","August","2012","Kaiser"
0,"KY","White","less than $20,000","Female","Female.White","30-44","less than a high school education","August","2012","Kaiser"
0,"CA","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
0,"WA","White","$40,000-$75,000","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Male","Male.Hispanic","45-64","less than a high school education","August","2012","Kaiser"
0,"CA","Hispanic","less than $20,000","Female","Female.Hispanic","30-44","high school graduate","August","2012","Kaiser"
1,"LA","Black","$20,000-$40,000","Female","Female.Black","18-29","some college","August","2012","Kaiser"
0,"TX","White","$75,000+","Male","Male.White","45-64","postgraduate","August","2012","Kaiser"
0,"TX","White","$75,000+","Female","Female.White","45-64","some college","August","2012","Kaiser"
0,"CT","White","$20,000-$40,000","Female","Female.White","30-44","some college","August","2012","Kaiser"
1,"MO","White","less than $20,000","Female","Female.White","30-44","some college","August","2012","Kaiser"
1,"NY","White","less than $20,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"MI","Black","$75,000+","Female","Female.Black","45-64","high school graduate","August","2012","Kaiser"
1,"IA","White","$75,000+","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"IL","White","$40,000-$75,000","Male","Male.White","45-64","high school graduate","August","2012","Kaiser"
1,"NC","Black","$75,000+","Female","Female.Black","30-44","postgraduate","August","2012","Kaiser"
0,"NC","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"VA","Black","$20,000-$40,000","Female","Female.Black","65+","some college","August","2012","Kaiser"
0,"GA","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"TX","Black","$40,000-$75,000","Female","Female.Black","45-64","some college","August","2012","Kaiser"
0,"NE","White","$20,000-$40,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"MS","Black","$40,000-$75,000","Male","Male.Black","30-44","some college","August","2012","Kaiser"
0,"TN","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"VA","White","$20,000-$40,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"MA","White","$75,000+","Female","Female.White","65+","postgraduate","August","2012","Kaiser"
0,"PA","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"FL","Black","less than $20,000","Female","Female.Black","45-64","high school graduate","August","2012","Kaiser"
0,"WA","White","$75,000+","Female","Female.White","65+","college graduate","August","2012","Kaiser"
0,"MA","White","$40,000-$75,000","Female","Female.White","65+","college graduate","August","2012","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","Female.Hispanic","18-29","high school graduate","August","2012","Kaiser"
0,"GA","White","$20,000-$40,000","Female","Female.White","45-64","college graduate","August","2012","Kaiser"
1,"FL","Hispanic","$40,000-$75,000","Female","Female.Hispanic","18-29","high school graduate","August","2012","Kaiser"
0,"AZ","White","$75,000+","Male","Male.White","45-64","some college","August","2012","Kaiser"
1,"ID","White","$75,000+","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"AZ","White","less than $20,000","Male","Male.White","18-29","some college","August","2012","Kaiser"
1,"WA","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"CA","White","$75,000+","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
1,"CA","Hispanic","$75,000+","Female","Female.Hispanic","45-64","some college","August","2012","Kaiser"
0,"OR","White","$40,000-$75,000","Male","Male.White","30-44","high school graduate","August","2012","Kaiser"
1,"NH","White","$75,000+","Male","Male.White","65+","some college","August","2012","Kaiser"
1,"CA","Black","$40,000-$75,000","Female","Female.Black","45-64","some college","August","2012","Kaiser"
1,"PA","White","less than $20,000","Female","Female.White","65+","high school graduate","August","2012","Kaiser"
1,"UT","Hispanic","$20,000-$40,000","Male","Male.Hispanic","18-29","some college","August","2012","Kaiser"
1,"NY","Black","$75,000+","Male","Male.Black","65+","college graduate","August","2012","Kaiser"
1,"MI","White","$40,000-$75,000","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
1,"WI","White","$75,000+","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
1,"NY","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
1,"IL","White","$40,000-$75,000","Male","Male.White","65+","college graduate","August","2012","Kaiser"
1,"PA","White","$40,000-$75,000","Female","Female.White","45-64","high school graduate","August","2012","Kaiser"
0,"WI","White","$40,000-$75,000","Female","Female.White","45-64","some college","August","2012","Kaiser"
1,"PA","White","$75,000+","Male","Male.White","65+","postgraduate","August","2012","Kaiser"
0,"MI","White","$40,000-$75,000","Female","Female.White","65+","some college","August","2012","Kaiser"
1,"MN","White","$40,000-$75,000","Female","Female.White","30-44","college graduate","August","2012","Kaiser"
1,"IA","White","$75,000+","Male","Male.White","65+","college graduate","August","2012","Kaiser"
0,"MA","White","$40,000-$75,000","Male","Male.White","45-64","college graduate","August","2012","Kaiser"
0,"AR","White","$40,000-$75,000","Male","Male.White","45-64","some college","August","2012","Kaiser"
1,"CA","Hispanic","$75,000+","Female","Female.Hispanic","45-64","college graduate","August","2012","Kaiser"
0,"CA","Other","$20,000-$40,000","Male","Male.Other","45-64","high school graduate","August","2012","Kaiser"
1,"OR","White","$20,000-$40,000","Female","Female.White","65+","some college","August","2012","Kaiser"
0,"KY","White","$75,000+","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
0,"KY","White","$20,000-$40,000","Female","Female.White","45-64","postgraduate","August","2012","Kaiser"
