"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"MD","Black","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"PA","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"PA","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"NY","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"MA","White","$75,000+","Female","30-44","some college","October","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"OH","White","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Female","65+","some college","October","2013","Kaiser"
0,0,"VA","White","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"NJ","Other",NA,"Male","30-44","some college","October","2013","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"NC","White","$20,000-$40,000","Male","65+","high school graduate","October","2013","Kaiser"
0,1,"KY","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","18-29","postgraduate","October","2013","Kaiser"
1,1,"FL","Hispanic","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"OH","White","$75,000+","Female","18-29","college graduate","October","2013","Kaiser"
1,0,"VA","White","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"NY",NA,NA,"Male","45-64","postgraduate","October","2013","Kaiser"
0,NA,"FL","White",NA,"Female","30-44","high school graduate","October","2013","Kaiser"
NA,0,"NJ","Black","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,NA,"TN","Other","less than $20,000","Male","45-64","less than a high school education","October","2013","Kaiser"
1,0,"FL","White",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"TN","White","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
0,0,"IA","White","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,1,"MO","Other","$75,000+","Male","65+","high school graduate","October","2013","Kaiser"
1,0,"NV","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"DC","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"NH","White","$20,000-$40,000","Male","65+","college graduate","October","2013","Kaiser"
0,0,"IN","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"LA","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"MO","White",NA,"Male","65+","college graduate","October","2013","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","65+","high school graduate","October","2013","Kaiser"
1,0,"TX","White","less than $20,000","Female","65+","some college","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"IL","Hispanic","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"TX","Black","$20,000-$40,000","Female","65+","some college","October","2013","Kaiser"
1,0,"AL","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"NJ","Hispanic","$75,000+","Female","45-64","some college","October","2013","Kaiser"
NA,0,"NC","White",NA,"Male","65+","high school graduate","October","2013","Kaiser"
0,0,"PA","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
NA,1,"NJ","White","$40,000-$75,000","Female","65+","high school graduate","October","2013","Kaiser"
1,0,"NY","White","$75,000+","Female","65+","postgraduate","October","2013","Kaiser"
1,0,"VT","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"PA","White","$40,000-$75,000","Male","45-64","high school graduate","October","2013","Kaiser"
NA,0,"MI","White","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"PA","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
0,0,"KY","White","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"NY","White",NA,"Female","65+","some college","October","2013","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
0,NA,"NC","White",NA,"Female","65+","high school graduate","October","2013","Kaiser"
1,1,"NJ","Other",NA,"Female","30-44","college graduate","October","2013","Kaiser"
1,0,"FL","Hispanic","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"GA","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"AR","White","less than $20,000","Female","65+","some college","October","2013","Kaiser"
0,NA,"TX","White",NA,"Male","45-64","college graduate","October","2013","Kaiser"
0,0,"NY","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"MS","White","$75,000+","Female","65+","postgraduate","October","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","65+","college graduate","October","2013","Kaiser"
1,0,"SC","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"VT","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
NA,NA,"FL","White","less than $20,000","Female","65+","high school graduate","October","2013","Kaiser"
1,0,"MD","Black","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"NC","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"VA","White","$75,000+","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"FL","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"NY","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"MA",NA,NA,"Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"FL","White",NA,"Male","65+","college graduate","October","2013","Kaiser"
0,1,"KY","White","$20,000-$40,000","Male","65+","some college","October","2013","Kaiser"
1,0,"PA","White","$75,000+","Male","65+","some college","October","2013","Kaiser"
1,0,"WA","White","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
0,NA,"VA","White",NA,"Female","45-64","postgraduate","October","2013","Kaiser"
0,NA,"KY","White","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
0,1,"FL","Hispanic","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"MD","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"NJ","White",NA,"Female","65+","some college","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
1,0,"GA","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"SC","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"GA","Black","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"OH","Black","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
NA,1,"MA","White","$20,000-$40,000","Female","18-29","college graduate","October","2013","Kaiser"
NA,0,"IL","White",NA,"Female","65+","some college","October","2013","Kaiser"
1,0,"VA","Hispanic","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"MA","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"KY","White","$20,000-$40,000","Female","65+","less than a high school education","October","2013","Kaiser"
1,0,"WI","White","$20,000-$40,000","Male","18-29","postgraduate","October","2013","Kaiser"
NA,0,"IA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
NA,0,"OK","Other","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"MN",NA,"$20,000-$40,000","Male","65+","some college","October","2013","Kaiser"
0,1,"MI","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
1,0,"IL","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","18-29","postgraduate","October","2013","Kaiser"
0,NA,"AR","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","65+","college graduate","October","2013","Kaiser"
NA,0,"MI","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,NA,"KS","White","$20,000-$40,000","Male","65+","high school graduate","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"TN","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
0,1,"MO","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
1,0,"MS","Hispanic","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,0,"OK","Other","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
NA,0,"MD","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","October","2013","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
NA,0,"MO","White","less than $20,000","Male","30-44","some college","October","2013","Kaiser"
0,NA,"DE","White",NA,"Female","45-64","some college","October","2013","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"AL","White","$75,000+","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"LA","White","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"OH","Black","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,0,"OH","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","65+","some college","October","2013","Kaiser"
0,1,"UT","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"MO","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
1,0,"PA","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"WA","White","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,1,"TN","White",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
NA,0,"MS","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,0,"NY","Other","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"NJ",NA,NA,"Male","18-29","college graduate","October","2013","Kaiser"
0,0,"OK","Black","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,1,"TN","White","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
1,0,"OK","Other","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"TX","White","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"TX","White",NA,"Female","65+","postgraduate","October","2013","Kaiser"
0,1,"CO","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
NA,0,"IN","White","$40,000-$75,000","Female","45-64","less than a high school education","October","2013","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
NA,0,"GA","Hispanic","less than $20,000","Female","18-29","less than a high school education","October","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,0,"NY","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
0,0,"WI","White","$75,000+","Female","18-29","some college","October","2013","Kaiser"
0,0,"NC","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"OH","White","less than $20,000","Female","30-44","some college","October","2013","Kaiser"
0,0,"MT","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"IL","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"OH","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"MO",NA,"$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,1,"MN","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
1,0,"TX","White","$75,000+","Female","18-29","postgraduate","October","2013","Kaiser"
0,0,"TX","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"IA","White","$40,000-$75,000","Male","65+","some college","October","2013","Kaiser"
NA,NA,"CA","White",NA,"Female","65+","college graduate","October","2013","Kaiser"
0,NA,"MO","Hispanic","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","45-64","high school graduate","October","2013","Kaiser"
NA,1,"KY","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","45-64","postgraduate","October","2013","Kaiser"
NA,0,"TX","Black","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
NA,0,"TX","Hispanic","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"IA","White","$20,000-$40,000","Female","65+","some college","October","2013","Kaiser"
NA,0,"CA","Other","less than $20,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,1,"WA","White","less than $20,000","Male","65+","high school graduate","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
NA,0,"MA","Black","$20,000-$40,000","Male","45-64","less than a high school education","October","2013","Kaiser"
0,0,"CA","White","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"MO","White","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"IN",NA,NA,"Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"TX",NA,NA,"Female","65+","some college","October","2013","Kaiser"
NA,0,"CA","Black","less than $20,000","Female","65+","less than a high school education","October","2013","Kaiser"
1,0,"CA","White","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"OR","White","$75,000+","Male","45-64","less than a high school education","October","2013","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
NA,NA,"MI","White",NA,"Female","18-29","high school graduate","October","2013","Kaiser"
NA,0,"IN","White","$20,000-$40,000","Female","65+","less than a high school education","October","2013","Kaiser"
0,0,"CA","Other","$40,000-$75,000","Male","18-29","postgraduate","October","2013","Kaiser"
0,1,"AZ","White","$75,000+","Female","65+","some college","October","2013","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"FL","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
0,0,"UT","White","$40,000-$75,000","Male","18-29","postgraduate","October","2013","Kaiser"
0,1,"OK","White","$40,000-$75,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"CA","White","$20,000-$40,000","Female","18-29","college graduate","October","2013","Kaiser"
1,0,"WI","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,NA,"WI","White",NA,"Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"FL","White",NA,"Male","65+","some college","October","2013","Kaiser"
0,0,"KY","White","less than $20,000","Male","45-64","less than a high school education","October","2013","Kaiser"
1,0,"TN","Black","less than $20,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,0,"WI","White","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"TN","Black","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
0,NA,"OK","White","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"WI","Hispanic","$40,000-$75,000","Male","30-44","less than a high school education","October","2013","Kaiser"
0,0,"OK","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"WI","White","$75,000+","Male","65+","high school graduate","October","2013","Kaiser"
NA,1,"TX","Hispanic","less than $20,000","Female","18-29","some college","October","2013","Kaiser"
NA,1,"FL","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"TX","White","$20,000-$40,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,1,"AR","Other","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
0,1,"AR","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"IA","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
0,1,"MN","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"TX","White","less than $20,000","Female","65+","some college","October","2013","Kaiser"
0,0,"WI","White","$20,000-$40,000","Female","30-44","some college","October","2013","Kaiser"
1,0,"NE","Hispanic","less than $20,000","Male","18-29","less than a high school education","October","2013","Kaiser"
NA,0,"CT","White","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
NA,0,"LA","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,1,"MN","White",NA,"Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"IL","Hispanic","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"AK","White",NA,"Female","30-44","some college","October","2013","Kaiser"
0,1,"WA","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
NA,0,"HI","Other","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
0,0,"AK","Other","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
NA,0,"AK","Other",NA,"Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"AK","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
1,0,"CO","Hispanic","less than $20,000","Male","65+","college graduate","October","2013","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
1,1,"CO","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"OR","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,NA,"WA",NA,NA,"Female","45-64",NA,"October","2013","Kaiser"
1,1,"TN","Black","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"CA","Hispanic",NA,"Female","30-44","less than a high school education","October","2013","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","45-64","college graduate","October","2013","Kaiser"
0,NA,"WA","White","$40,000-$75,000","Female","18-29",NA,"October","2013","Kaiser"
0,0,"WA","White","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
0,0,"CA","Hispanic","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"WA","Other","$40,000-$75,000","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"WA","White","$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,1,"WA","White","$20,000-$40,000","Female","65+","high school graduate","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
1,0,"UT","Hispanic",NA,"Male","30-44","less than a high school education","October","2013","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Male","30-44","some college","October","2013","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","18-29","some college","October","2013","Kaiser"
1,1,"CA","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"CA","White","less than $20,000","Female","45-64","postgraduate","October","2013","Kaiser"
0,1,"OR","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","Other","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
1,1,"CA","Other","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"CA","Other","$75,000+","Female","30-44","some college","October","2013","Kaiser"
NA,0,"CA","Other",NA,"Female","18-29","some college","October","2013","Kaiser"
1,0,"CA","Other","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"OR","White","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"AZ","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"GA","Black","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
NA,NA,"SC","White","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"MD","Black","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"CT","Other","less than $20,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"MA","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
0,0,"VA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"GA","Black","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
NA,0,"VA","White",NA,"Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"GA","Black","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"NJ","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
0,0,"FL","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"FL","Black","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
1,0,"NC","White","$75,000+","Male","18-29","some college","October","2013","Kaiser"
0,NA,"MA",NA,NA,"Male","45-64","college graduate","October","2013","Kaiser"
0,0,"NY","Hispanic","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"FL","Hispanic","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"VA","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
1,0,"NC","White","less than $20,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"GA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"CT","Hispanic","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Female","30-44","some college","October","2013","Kaiser"
NA,0,"OH","White","$20,000-$40,000","Female","18-29","less than a high school education","October","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Male","65+","postgraduate","October","2013","Kaiser"
NA,0,"GA","Hispanic","$75,000+","Male","18-29","some college","October","2013","Kaiser"
0,1,"GA","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
0,0,"VA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"MN","White","$40,000-$75,000","Male","65+","some college","October","2013","Kaiser"
1,0,"GA","Black","$75,000+","Male","30-44","some college","October","2013","Kaiser"
1,0,"OH","Black","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","18-29","high school graduate","October","2013","Kaiser"
NA,0,"SD","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"IL","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"KS","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"NY","Black","$20,000-$40,000","Female","45-64","college graduate","October","2013","Kaiser"
0,0,"CT","White","$75,000+","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
NA,0,"MS","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"AL","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"TX","Black","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"OK","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
1,0,"TX","Black",NA,"Male","30-44","college graduate","October","2013","Kaiser"
0,1,"WI","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
0,0,"AR","White","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
0,0,"NC","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,0,"MD","Black","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"MO","White","$75,000+","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"NC","Other","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"NC","White",NA,"Male","30-44","college graduate","October","2013","Kaiser"
0,0,"AL","White","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"KS","White","$40,000-$75,000","Female","30-44","postgraduate","October","2013","Kaiser"
1,0,"TX","Black","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
1,0,"DC","White","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
1,1,"IN","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"MN","Hispanic","$20,000-$40,000","Male","18-29","less than a high school education","October","2013","Kaiser"
0,0,"FL","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
1,0,"VA","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
1,0,"NY","Hispanic","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"AR","White","$40,000-$75,000","Male","65+","some college","October","2013","Kaiser"
1,0,"FL","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
0,NA,"IL","White","$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,0,"LA","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
NA,0,"PA","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,1,"PA","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"FL","White","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"CO","Other","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"MN","White","$75,000+","Female","30-44","some college","October","2013","Kaiser"
0,0,"NC","White",NA,"Male","30-44","high school graduate","October","2013","Kaiser"
0,0,"UT","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
0,0,"GA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"ID","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"NC","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Female","18-29","high school graduate","October","2013","Kaiser"
1,0,"NM","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
NA,0,"CO","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
